Name|md5|Machine|SizeOfOptionalHeader|Characteristics|MajorLinkerVersion|MinorLinkerVersion|SizeOfCode|SizeOfInitializedData|SizeOfUninitializedData|AddressOfEntryPoint|BaseOfCode|BaseOfData|ImageBase|SectionAlignment|FileAlignment|MajorOperatingSystemVersion|MinorOperatingSystemVersion|MajorImageVersion|MinorImageVersion|MajorSubsystemVersion|MinorSubsystemVersion|SizeOfImage|SizeOfHeaders|CheckSum|Subsystem|DllCharacteristics|SizeOfStackReserve|SizeOfStackCommit|SizeOfHeapReserve|SizeOfHeapCommit|LoaderFlags|NumberOfRvaAndSizes|SectionsNb|SectionsMeanEntropy|SectionsMinEntropy|SectionsMaxEntropy|SectionsMeanRawsize|SectionsMinRawsize|SectionMaxRawsize|SectionsMeanVirtualsize|SectionsMinVirtualsize|SectionMaxVirtualsize|ImportsNbDLL|ImportsNb|ImportsNbOrdinal|ExportNb|ResourcesNb|ResourcesMeanEntropy|ResourcesMinEntropy|ResourcesMaxEntropy|ResourcesMeanSize|ResourcesMinSize|ResourcesMaxSize|LoadConfigurationSize|VersionInformationSize|legitimate
e813d494-210c-11e7-96d7-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
e4f7ede6-a6ab-11e6-a729-80e65024849a.file|83cc8a10f92173ae1b6a4fa731c69dbd|332|224|271|6|0|24576|164864|1024|12557|4096|28672|4194304|4096|512|4|0|6|0|4|0|253952|1024|0|2|32768|1048576|4096|1048576|4096|0|16|5|4.32500699614|0.0|6.43229528851|9728.0|0|24576|48362.8|4714|154936|7|153|1|0|14|4.11599916238|2.52183228636|6.26611549455|1163.07142857|104|4264|0|0|0
84adc997-fcba-11e6-a646-80e65024849a.file|d8012989362c634ae2f5d6453bac46f2|332|224|8462|2|50|62976|22528|0|57649|4096|69632|268435456|4096|512|4|0|0|0|4|0|98304|1024|127356|2|0|1048576|4096|1048576|4096|0|16|4|5.31846009744|3.04800455669|6.61844777486|20992.0|512|62976|21149.75|256|62699|9|97|0|0|0|0|0|0|0|0|0|0|0|0
e028a2ae-7e6b-11e7-8e96-80e65024849a.file|07f1fa24a6fcb3708ab0689a2706ad8c|332|224|258|14|0|2048|744448|0|5381|4096|8192|4194304|4096|512|5|1|0|0|5|1|761856|1024|0|2|34112|1048576|4096|1048576|4096|0|16|4|4.7432195361|1.14740946748|7.93966809336|186624.0|512|742400|186363.0|72|742400|2|11|0|0|0|0|0|0|0|0|0|0|0|0
f840498c-4ee1-11e7-9ff5-80e65024849a.file|f44ccf6e5b37d5caa7b1e284ab371492|332|224|33167|2|25|66560|165888|0|71644|4096|73728|4194304|4096|512|5|0|6|0|5|0|274432|1024|0|2|33088|1048576|16384|1048576|4096|0|16|8|3.26523273635|0.0|6.91542609662|29056.0|0|157696|31566.0|8|157536|11|122|0|0|28|4.58863904771|2.56031160924|7.9455200978|5569.64285714|16|57874|0|15|0
d2ae3ab8-fbf0-11e6-811d-80e65024849a.file|8a916ce8bac56ad0cc040507f70dccf2|332|224|259|14|0|44032|245248|0|4186|4096|49152|4194304|4096|512|6|0|0|0|6|0|487424|1024|474932|2|320|1048576|4096|1048576|4096|0|16|8|5.306631752|3.39605956343|6.90490965139|53376.0|3584|181248|58482.0|3740|180948|2|109|0|0|35|4.13111726006|1.29173550268|7.98889536552|5099.91428571|16|48250|0|18|0
5fc59f7a-9901-11e6-8664-80e65024849a.file|c646f9b84fe742ed2c033217e0da20d1|332|224|33167|2|25|40448|17920|0|42488|4096|45056|4194304|4096|512|1|0|6|0|4|0|81920|1024|0|2|32768|1048576|16384|1048576|4096|0|16|8|2.32152406635|0.0|6.63176587695|6976.0|0|40448|7560.0|8|40240|8|96|0|0|14|3.45441500333|2.64576300669|5.11919475074|731.142857143|44|2216|0|15|0
df5d5bb0-3b15-11e7-9d35-80e65024849a.file|31d5f481153ccd2829558720f8d90d81|332|224|271|7|10|327680|749568|0|204993|4096|331776|4194304|4096|4096|4|0|0|0|4|0|1081344|4096|1109493|2|0|1048576|4096|1048576|4096|0|16|4|5.71114439524|3.70322277333|7.81560299434|264192.0|12288|630784|265760.25|28820|627336|15|427|2|0|85|4.09159426248|0.960953135828|7.99664015712|7325.37647059|20|182713|72|17|0
f22484cc-3199-11e7-a6a4-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
c4f842e8-a46c-11e6-a801-80e65024849a.file|211e9145dd724e538362face5740e6e2|332|224|259|11|0|112640|155648|0|4171|4096|118784|4194304|4096|1024|5|0|0|0|5|0|286720|1024|218440|2|320|1048576|4096|1048576|4096|0|16|8|5.66479464604|3.06023403785|6.6589935366|25600.0|1024|112640|33251.75|940|112286|8|235|0|0|1|3.37480196581|3.37480196581|3.37480196581|852.0|852|852|0|17|0
62462e87-9901-11e6-bcc3-80e65024849a.file|a7593f0cb215231cd18877d846efeb59|332|224|8450|12|0|56832|146944|0|16559|4096|61440|268435456|4096|512|5|1|0|0|5|1|217088|1024|0|2|320|1048576|4096|1048576|4096|0|16|5|5.81247533006|4.03183130723|7.35378913584|39116.8|1024|113152|40456.8|896|120940|3|77|0|0|2|4.08603214777|3.2604497798|4.91161451574|364.5|348|381|72|11|0
f0b208cc-d899-11e6-9b1c-80e65024849a.file|d8012989362c634ae2f5d6453bac46f2|332|224|8462|2|50|62976|22528|0|57649|4096|69632|268435456|4096|512|4|0|0|0|4|0|98304|1024|127356|2|0|1048576|4096|1048576|4096|0|16|4|5.31846009744|3.04800455669|6.61844777486|20992.0|512|62976|21149.75|256|62699|9|97|0|0|0|0|0|0|0|0|0|0|0|0
7d5ce5eb-f075-11e6-ad1f-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
d81dcfd7-0309-11e7-9b41-80e65024849a.file|31d5f481153ccd2829558720f8d90d81|332|224|271|7|10|327680|749568|0|204993|4096|331776|4194304|4096|4096|4|0|0|0|4|0|1081344|4096|1109493|2|0|1048576|4096|1048576|4096|0|16|4|5.71114439524|3.70322277333|7.81560299434|264192.0|12288|630784|265760.25|28820|627336|15|427|2|0|85|4.09159426248|0.960953135828|7.99664015712|7325.37647059|20|182713|72|17|0
7412e1de-adcb-11e6-965f-80e65024849a.file|11a973da5a04b88757d00d5b2b6fb0a1|332|224|33167|2|25|158720|198144|0|164960|4096|167936|4194304|4096|512|5|0|0|0|5|0|393216|1024|409846|2|0|1048576|16384|1048576|4096|0|16|9|3.32968009232|0.0|6.58937461553|39651.5555556|0|183808|40770.4444444|8|183808|21|230|0|0|20|4.32335879533|1.96017428406|7.90231913207|9106.95|16|132516|0|18|0
81bf3019-a4bf-11e6-be4a-80e65024849a.file|91346fefec53bbe6cb6688395a4b283a|332|224|33167|2|25|155136|221696|0|160824|4096|163840|4194304|4096|512|5|0|0|0|5|0|413696|1024|454745|2|0|1048576|16384|1048576|4096|0|16|9|3.31629932185|0.0|6.59020812211|41870.2222222|0|207872|43008.2222222|8|207872|20|235|0|0|23|4.40320299226|2.52305617643|7.86215308808|8944.7826087|16|132516|0|18|0
9db98b28-ab20-11e6-ab6d-80e65024849a.file|211e9145dd724e538362face5740e6e2|332|224|259|11|0|112640|155648|0|4171|4096|118784|4194304|4096|1024|5|0|0|0|5|0|286720|1024|218440|2|320|1048576|4096|1048576|4096|0|16|8|5.66479464604|3.06023403785|6.6589935366|25600.0|1024|112640|33251.75|940|112286|8|235|0|0|1|3.37480196581|3.37480196581|3.37480196581|852.0|852|852|0|17|0
70c15317-a1a3-11e6-abbc-80e65024849a.file|3c4de20e464146bec844471867bd1628|332|224|8462|2|50|51200|18944|0|45842|4096|57344|268435456|4096|512|4|0|0|0|4|0|81920|1024|77710|2|0|1048576|4096|1048576|4096|0|16|4|5.18279628644|3.04800455669|6.17339934358|17152.0|512|51200|17242.75|256|50843|9|89|0|0|0|0|0|0|0|0|0|0|0|0
6a932e75-9c08-11e6-8c1b-80e65024849a.file|259a5cf44f3041ef6918f4c93b391580|332|224|259|9|0|167424|39936|0|132960|4096|176128|4194304|4096|512|5|0|0|0|5|0|221184|1024|0|2|32768|1048576|4096|1048576|4096|0|16|5|4.71607348447|3.40252350468|6.3558298163|36761.6|512|166400|41286.6|448|166113|9|147|1|0|1|4.79597360227|4.79597360227|4.79597360227|346.0|346|346|72|0|0
5e13c423-9eb2-11e6-9c5f-80e65024849a.file|3c4de20e464146bec844471867bd1628|332|224|8462|2|50|51200|18944|0|45842|4096|57344|268435456|4096|512|4|0|0|0|4|0|81920|1024|77710|2|0|1048576|4096|1048576|4096|0|16|4|5.18279628644|3.04800455669|6.17339934358|17152.0|512|51200|17242.75|256|50843|9|89|0|0|0|0|0|0|0|0|0|0|0|0
a7e97dca-b60f-11e6-a67b-80e65024849a.file|30d460225fe03dc35593402374efb954|332|224|258|8|0|585728|16384|0|592654|8192|598016|4194304|8192|4096|4|0|0|0|4|0|622592|4096|646609|2|34112|1048576|4096|1048576|4096|0|16|3|3.89041116197|0.0131269437212|7.9338413689|200704.0|4096|585728|198100.0|12|584468|1|1|0|0|2|3.07991978085|2.08149632953|4.07834323218|4830.0|20|9640|0|0|0
5e1b9e6b-9901-11e6-9bf0-80e65024849a.file|e875138e5fea8fa93f47ec0462b1e9ae|332|224|271|6|0|29184|119808|1024|15827|4096|36864|4194304|4096|512|4|0|6|0|4|0|364544|1024|1965227|2|32768|1048576|4096|1048576|4096|0|16|5|4.11441615152|0.0|6.49232028142|12390.4|0|29184|70269.4|4504|180224|8|154|1|0|16|3.18486299984|2.1053750663|5.21481584993|1634.75|84|9640|0|16|0
4ffe288f-99fb-11e6-aee0-80e65024849a.file|c364e6d42902f9cce027c3f7c7a72b23|332|224|271|6|0|89600|653312|0|761876|4096|94208|4194304|4096|512|4|0|0|0|4|0|1748992|1024|528932|2|0|1048576|4096|1048576|4096|0|16|4|4.33205800663|0.0|7.9830171755|119808.0|0|413696|436224.0|4096|987136|2|3|0|0|0|0|0|0|0|0|0|0|0|0
a83464e3-811d-11e7-a699-80e65024849a.file|b560121eee6712b446c952d6b6a765b1|332|224|258|11|0|1431552|2048|0|4603904|8192|1441792|4194304|8192|512|4|0|0|0|4|0|4612096|1024|2605717|2|64|1048576|4096|1048576|4096|0|16|6|4.27719076586|0.264677526048|7.98251342823|431274.666667|512|1433600|766174.666667|1336|1990656|1|1|0|0|2|4.14041479654|3.2797127794|5.00111681368|585.0|490|680|0|16|0
ee41786e-d1f2-11e6-8599-80e65024849a.file|8a916ce8bac56ad0cc040507f70dccf2|332|224|259|14|0|44032|245248|0|4186|4096|49152|4194304|4096|512|6|0|0|0|6|0|487424|1024|474932|2|320|1048576|4096|1048576|4096|0|16|8|5.306631752|3.39605956343|6.90490965139|53376.0|3584|181248|58482.0|3740|180948|2|109|0|0|35|4.13111726006|1.29173550268|7.98889536552|5099.91428571|16|48250|0|18|0
ae1add35-b60f-11e6-add8-80e65024849a.file|3c5a13136a9ffaf2492e940a4ea216b2|332|224|271|6|0|159744|16384|0|4320|4096|163840|4194304|4096|4096|4|0|1|0|4|0|180224|4096|170400|2|0|1048576|4096|1048576|4096|0|16|3|2.56632954018|0.0|3.92802911614|54613.3333333|0|159744|56978.6666667|3508|158308|1|21|14|0|3|3.23204383202|2.22321967234|4.090775381|1089.33333333|20|2216|0|17|0
6de41a59-9757-11e6-9622-80e65024849a.file|e49800b4ee8f3a9c97ba35b087d7c187|332|224|271|6|0|184320|16384|0|4848|4096|188416|4194304|4096|4096|4|0|2|0|4|0|204800|4096|215815|2|0|1048576|4096|1048576|4096|0|16|3|2.84163639013|0.0|6.14750586826|64170.6666667|4096|184320|64424.0|2380|180624|1|69|15|0|3|2.44065190462|1.79206727418|3.20666876734|713.333333333|20|1384|0|17|0
d821a999-a6ab-11e6-861f-80e65024849a.file|b315c590c3ad691604597ea41f8dd84e|332|224|258|12|0|778240|28672|708608|1488752|712704|1490944|4194304|4096|512|5|1|0|0|5|1|1519616|4096|831121|2|33088|1048576|4096|1048576|4096|0|16|3|4.00646591978|0.0|7.90311898477|267434.666667|0|776704|505173.333333|28672|778240|17|22|1|0|11|3.81363255916|2.44524812209|6.28433687203|2181.54545455|42|9640|72|13|0
227f7ad1-ca8e-11e6-8115-80e65024849a.file|f0ce8d98b16d0ab87b7e59ad5b0d4e44|332|224|33167|2|25|66560|165888|0|71644|4096|73728|4194304|4096|512|5|0|6|0|5|0|274432|1024|0|2|33088|1048576|16384|1048576|4096|0|16|8|3.26522707493|0.0|6.91538080533|29056.0|0|157696|31566.0|8|157536|11|122|0|0|28|4.58841148549|2.56031160924|7.9455200978|5569.64285714|16|57874|0|15|0
c8a4b163-3270-11e7-8329-80e65024849a.file|d8012989362c634ae2f5d6453bac46f2|332|224|8462|2|50|62976|22528|0|57649|4096|69632|268435456|4096|512|4|0|0|0|4|0|98304|1024|127356|2|0|1048576|4096|1048576|4096|0|16|4|5.31846009744|3.04800455669|6.61844777486|20992.0|512|62976|21149.75|256|62699|9|97|0|0|0|0|0|0|0|0|0|0|0|0
268ade0f-a71c-11e6-b274-80e65024849a.file|bb11b7bb2dbe158e004d432f0c626081|332|224|8482|10|0|145408|38912|4096|148849|4096|155648|4194304|4096|512|5|0|0|0|5|0|204800|1024|236538|2|320|1048576|4096|1048576|4096|0|16|7|4.34488516108|0.0|7.04308225653|26331.4285714|0|144896|26669.1428571|10|144790|8|23|0|0|3|3.7856443641|3.35272734935|4.0072300027|4501.33333333|748|6536|0|17|0
ef623afa-c447-11e6-bfc6-80e65024849a.file|bcc1d244f31ebe1bd48e91671a902486|332|224|33167|2|25|198656|61440|0|205964|4096|208896|4194304|4096|512|5|0|0|0|5|0|311296|1024|315355|2|0|1048576|16384|1048576|4096|0|16|9|3.21117182036|0.0|6.23967032368|28899.5555556|0|197120|31193.3333333|12|197104|20|201|0|0|22|4.11157944564|2.00323160515|5.50887221827|2077.77272727|16|9640|0|18|0
e1e30ca3-9b65-11e6-b607-80e65024849a.file|2191cf9563cfc67efb45b8aff90c649e|34404|240|34|14|0|206848|234496|0|137932|4096|0|5368709120|4096|512|5|2|0|0|5|2|458752|1024|2222558|2|33120|1048576|4096|1048576|4096|0|16|7|4.82128420506|1.90503157827|6.62097931536|44617.1428571|512|206848|62758.8571429|216|206660|1|137|0|0|20|3.57162015705|1.73161229768|7.69131311002|1275.4|58|14000|148|0|0
de5eb8d9-3be9-11e7-949c-80e65024849a.file|f1db409bf1ff8f356cffb4a5546c34a4|332|224|271|7|10|323584|999424|0|201073|4096|327680|4194304|4096|4096|4|0|0|0|4|0|1327104|4096|1341968|2|0|1048576|4096|1048576|4096|0|16|4|5.65603576129|3.71405181753|7.52279950263|325632.0|12288|880640|327932.25|28820|879944|15|427|2|0|87|3.94511931213|0.960953135828|7.99682856139|10059.3908046|20|270376|72|18|0
0d7c9fa8-ae92-11e6-ab07-80e65024849a.file|fa02f2bdb89c20f0f162998984320c01|332|224|258|9|0|96768|538112|0|39319|4096|102400|4194304|4096|512|5|0|0|0|5|0|659456|1024|664070|2|33056|1048576|4096|1048576|4096|0|16|6|4.98190110055|0.0|7.89022606134|105813.333333|512|417792|106786.666667|9|424912|17|160|0|0|34|3.31880530502|1.29146221151|7.81196471653|2333.14705882|20|21640|72|16|0
e434ecb5-fd96-11e6-88aa-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
ef6cb9e3-ae91-11e6-98ec-80e65024849a.file|3c4de20e464146bec844471867bd1628|332|224|8462|2|50|51200|18944|0|45842|4096|57344|268435456|4096|512|4|0|0|0|4|0|81920|1024|77710|2|0|1048576|4096|1048576|4096|0|16|4|5.18279628644|3.04800455669|6.17339934358|17152.0|512|51200|17242.75|256|50843|9|89|0|0|0|0|0|0|0|0|0|0|0|0
caa393d4-9a86-11e6-908f-80e65024849a.file|82cbd932efd941c62d388c3942167bb1|332|224|259|9|0|24064|263680|8192|13057|4096|28672|4194304|4096|512|5|0|6|0|5|0|958464|1024|333177|2|33792|1048576|4096|1048576|4096|0|16|5|3.56181120798|0.0|6.48060112737|11468.8|0|27136|189642.0|5466|638976|8|160|1|0|14|3.24504670995|2.43767598439|5.31229353623|1846.42857143|96|9640|0|14|0
8462e7fd-c4f3-11e6-9407-80e65024849a.file|99fcddc2a7f45a1e4ce4fbfe28512614|332|224|259|9|0|236032|29271040|0|142046|4096|241664|4194304|4096|512|5|0|0|0|5|0|29532160|1024|29573021|2|32768|1048576|4096|1048576|4096|0|16|4|5.56341753775|2.6691026732|7.99837748501|7376768.0|11776|29198848|7380452.5|27784|29198344|12|206|2|0|22|5.75944959385|2.34225428791|7.9999475611|1327138.81818|146|6560665|72|17|0
277f3a61-afb8-11e6-82c1-80e65024849a.file|b4cb2af3d9ca46dc2f3444cb1e568c44|332|224|259|12|0|106496|106496|0|4171|4096|110592|4194304|4096|4096|5|1|0|0|5|1|299008|4096|330588|2|320|1048576|4096|1048576|4096|0|16|9|5.18230957273|1.62378830439|6.60025997357|32312.8888889|4096|106496|30776.8888889|5070|104431|8|120|0|0|18|3.95230343028|2.53087565036|7.35402780785|4343.16666667|16|46061|0|18|0
1d5ea987-531b-11e7-abf3-80e65024849a.file|39459eb2079f706a8e78b1dcc0250531|332|224|33167|2|25|40448|13824|0|42488|4096|45056|4194304|4096|512|1|0|6|0|4|0|81920|1024|504820|2|32768|1048576|16384|1048576|4096|0|16|8|2.49231187224|0.0|6.63176587695|6784.0|0|40448|7340.5|8|40240|8|96|0|0|11|3.66511136933|1.83320621935|7.44931097197|799.454545455|20|3240|0|15|0
b11ae847-a1a3-11e6-acd0-80e65024849a.file|3d07be760cd5756d6ca67bd0096fe8d2|332|224|33167|2|25|40448|17920|0|42488|4096|45056|4194304|4096|512|1|0|6|0|4|0|81920|1024|1115927|2|32768|1048576|16384|1048576|4096|0|16|8|2.32176847522|0.0|6.63176587695|6976.0|0|40448|7560.0|8|40240|8|96|0|0|14|3.46810153906|2.64576300669|5.11919475074|731.142857143|44|2216|0|15|0
05026a35-9eb3-11e6-9567-80e65024849a.file|c953aec897f1f624f4a0ea010e929442|332|224|8450|8|0|147456|376832|0|57871|4096|151552|268435456|4096|4096|4|0|0|0|4|0|536576|4096|545098|2|0|1048576|4096|1048576|4096|0|16|5|5.15511159375|3.45783991584|6.69723583803|104857.6|8192|331776|104729.2|11008|329156|9|114|0|1|2|5.67290541359|4.6554208156|6.69039001157|164491.0|86|328896|72|0|0
1e31e019-a71c-11e6-9f92-80e65024849a.file|0e9a211f76500fcb3f47f4ea3c94b1c5|332|224|8462|2|50|51200|18944|0|45842|4096|57344|268435456|4096|512|4|0|0|0|4|0|81920|1024|109449|2|0|1048576|4096|1048576|4096|0|16|4|5.18275575449|3.04800455669|6.17338603629|17152.0|512|51200|17242.75|256|50843|9|89|0|0|0|0|0|0|0|0|0|0|0|0
da300fab-9b65-11e6-8885-80e65024849a.file|00ce7038e951bfe23d5330c2f5463b57|332|224|783|2|56|29184|14848|110592|14764|4096|36864|4194304|4096|512|4|0|6|0|4|0|225280|1024|0|2|32768|2097152|4096|1048576|4096|0|16|7|3.33662097911|0.0|6.30323831549|8192.0|0|29184|29389.7142857|140|110088|8|155|0|0|9|3.94385296217|2.45849222582|5.86996923095|1886.44444444|48|9640|0|9|0
eccfd1e8-dcda-11e6-8773-80e65024849a.file|d8012989362c634ae2f5d6453bac46f2|332|224|8462|2|50|62976|22528|0|57649|4096|69632|268435456|4096|512|4|0|0|0|4|0|98304|1024|127356|2|0|1048576|4096|1048576|4096|0|16|4|5.31846009744|3.04800455669|6.61844777486|20992.0|512|62976|21149.75|256|62699|9|97|0|0|0|0|0|0|0|0|0|0|0|0
5cfa1880-4ffa-11e7-b3b8-80e65024849a.file|f44ccf6e5b37d5caa7b1e284ab371492|332|224|33167|2|25|66560|165888|0|71644|4096|73728|4194304|4096|512|5|0|6|0|5|0|274432|1024|0|2|33088|1048576|16384|1048576|4096|0|16|8|3.26523273635|0.0|6.91542609662|29056.0|0|157696|31566.0|8|157536|11|122|0|0|28|4.58863904771|2.56031160924|7.9455200978|5569.64285714|16|57874|0|15|0
bb31c96e-5713-11e7-8108-80e65024849a.file|2bfea87b2cdd9ea034771dc613950f79|332|224|258|10|0|677376|257024|0|521529|4096|684032|4194304|4096|512|5|1|0|0|5|1|966656|1024|993398|2|33088|1048576|4096|1048576|4096|0|16|5|5.3567412235|3.7317520216|6.67102648881|186880.0|1536|677376|190040.6|1312|676869|9|199|0|0|2|4.21312935167|3.16422480004|5.26203390329|575.0|388|762|0|11|0
f6f43feb-1f53-11e7-8f87-80e65024849a.file|bde29dee841faf6a084a57bcc7bf4513|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1384997|2|0|1048576|4096|1048576|4096|0|16|4|5.70200109996|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
ea3aae3a-9a86-11e6-a82e-80e65024849a.file|6d018c3c0e1bc177957a552407c6f954|332|224|33167|2|25|1908736|32768|15212544|17124080|15216640|17125376|4194304|4096|512|4|0|0|0|4|0|17158144|4096|0|2|0|1048576|16384|1048576|4096|0|16|3|3.89089296543|0.0|7.92497464428|645973.333333|0|1908224|5718016.0|32768|15212544|21|26|0|0|376|6.8973883291|2.40926725225|7.93270365035|4730.76595745|16|371127|0|0|0
ee022a30-d899-11e6-9d77-80e65024849a.file|b3aa7897f91d154448ca43c228ae7a8e|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1365106|2|0|1048576|4096|1048576|4096|0|16|4|5.70196172842|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
0efbaf5e-c5d3-11e6-9844-80e65024849a.file|297f01d8a32915fa04d66d3221b85252|332|224|271|6|0|28672|679936|0|5781|4096|32768|4194304|4096|4096|4|0|0|0|4|0|712704|4096|762796|2|0|1048576|4096|1048576|4096|0|16|4|4.21236855319|0.806508431981|7.43523586201|177152.0|4096|581632|175335.5|1240|581292|5|64|0|0|2|4.22300824633|3.13743247483|5.30858401782|535.5|252|819|0|9|0
792b1a70-aa57-11e6-81db-80e65024849a.file|f075ed1466376bc21e8605e7135eb748|332|224|271|6|0|53248|483328|0|51910|4096|57344|2097152|4096|4096|4|0|0|0|4|0|540672|4096|0|2|0|1048576|4096|1048576|4096|0|16|4|4.63967125336|0.684965404802|7.98346246599|134144.0|4096|471040|131253.75|580|467524|6|233|192|0|19|3.90184114228|1.59176014818|7.99932849515|24546.2105263|20|453634|0|20|0
fc709311-9d21-11e6-9136-80e65024849a.file|211e9145dd724e538362face5740e6e2|332|224|259|11|0|112640|155648|0|4171|4096|118784|4194304|4096|1024|5|0|0|0|5|0|286720|1024|218440|2|320|1048576|4096|1048576|4096|0|16|8|5.66479464604|3.06023403785|6.6589935366|25600.0|1024|112640|33251.75|940|112286|8|235|0|0|1|3.37480196581|3.37480196581|3.37480196581|852.0|852|852|0|17|0
ae145e94-c040-11e6-9cf2-80e65024849a.file|fbc9a66d172b6ce2e9cf0d16dd001f11|332|224|33166|2|25|1209344|330240|0|1213008|4096|1216512|4194304|4096|512|4|0|0|0|4|0|1585152|1024|1557926|2|0|1048576|16384|1048576|4096|0|16|8|3.88146552531|0.0|6.67350514766|192448.0|0|1209344|194600.625|16|1209072|24|552|0|0|155|2.92248253591|1.24989272177|7.71385852701|1249.92903226|16|74137|0|0|0
e607a580-372b-11e7-bea8-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
8a543f47-c041-11e6-96fe-80e65024849a.file|d42f592e574cb4a88bd50232632a8045|332|224|259|10|0|777728|335872|0|611881|4096|782336|4194304|4096|512|5|1|0|0|5|1|1134592|1024|1139804|2|33024|1048576|4096|1048576|4096|0|16|4|5.49463304157|4.75096414158|6.61466638791|278400.0|20992|777728|281845.5|35820|777318|15|491|17|0|70|3.833603011|2.12747848642|6.35731096026|1114.67142857|22|9640|72|17|0
e9310805-a6ae-11e6-a156-80e65024849a.file|6b65c98e45e7bc9086ccf02e04379e4a|332|224|34|48|0|46592|3072|0|54414|8192|57344|4194304|8192|512|4|0|0|0|4|0|73728|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.17587586433|0.0815394123432|5.70274563613|16554.6666667|512|46592|16101.3333333|12|46228|1|1|0|0|2|4.25411507963|3.43349387421|5.07473628505|948.5|691|1206|0|19|0
2d8494f5-9757-11e6-87d6-80e65024849a.file|a7593f0cb215231cd18877d846efeb59|332|224|8450|12|0|56832|146944|0|16559|4096|61440|268435456|4096|512|5|1|0|0|5|1|217088|1024|0|2|320|1048576|4096|1048576|4096|0|16|5|5.81247533006|4.03183130723|7.35378913584|39116.8|1024|113152|40456.8|896|120940|3|77|0|0|2|4.08603214777|3.2604497798|4.91161451574|364.5|348|381|72|11|0
0ea92447-a71c-11e6-9a56-80e65024849a.file|211e9145dd724e538362face5740e6e2|332|224|259|11|0|112640|155648|0|4171|4096|118784|4194304|4096|1024|5|0|0|0|5|0|286720|1024|218440|2|320|1048576|4096|1048576|4096|0|16|8|5.66479464604|3.06023403785|6.6589935366|25600.0|1024|112640|33251.75|940|112286|8|235|0|0|1|3.37480196581|3.37480196581|3.37480196581|852.0|852|852|0|17|0
bd075efa-811d-11e7-8d43-80e65024849a.file|aba2d86ed17f587eb6d57e6c75f64f05|332|224|783|2|23|79872|1577472|19456|4768|4096|86016|4194304|4096|512|4|0|1|0|4|0|1622016|1024|1615454|2|0|2097152|4096|1048576|4096|0|16|9|3.50709077888|0.0|7.91453390663|175274.666667|0|1479680|177139.555556|28|1479216|5|117|0|0|12|4.35897947382|2.74783229791|7.9577786852|123210.166667|146|1433600|0|0|0
